date,rr
2035-03-15 17:15:46+00:00,767
2035-03-15 17:15:47.001000+00:00,783
2035-03-15 17:15:48.001000+00:00,845
2035-03-15 17:15:49.001000+00:00,837
2035-03-15 17:15:49.002000+00:00,816
2035-03-15 17:15:50+00:00,840
2035-03-15 17:15:51+00:00,878
2035-03-15 17:15:52.001000+00:00,882
2035-03-15 17:15:53.001000+00:00,847
2035-03-15 17:15:54.001000+00:00,769
2035-03-15 17:15:54.002000+00:00,728
2035-03-15 17:15:55+00:00,758
2035-03-15 17:15:56+00:00,790
2035-03-15 17:15:57.001000+00:00,880
2035-03-15 17:15:58.001000+00:00,961
2035-03-15 17:15:59.001000+00:00,862
2035-03-15 17:15:59.002000+00:00,795
2035-03-15 17:16:00+00:00,808
2035-03-15 17:16:01+00:00,802
2035-03-15 17:16:02.002000+00:00,830
2035-03-15 17:16:03+00:00,835
2035-03-15 17:16:03.001000+00:00,802
2035-03-15 17:16:04.001000+00:00,800
2035-03-15 17:16:05+00:00,819
2035-03-15 17:16:06+00:00,774
2035-03-15 17:16:07.002000+00:00,771
2035-03-15 17:16:07.003000+00:00,784
